posición,area,á.liq.,grupo_de_personal,codigo_postal,motivo_de_la_renuncia,banda,baja,reglapht,alta,años,meses,antigüedad,clave_de_sexo,lugar_de_nacimiento,nacionalidad,edad_del_empleado,estado_civil,hijos
POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-05-13,JF010600,2015-04-29,7,85.7,2571,femenino,JUAREZ,Mexican,26,solter,1
POS1323,VS1,S5,Direct,32600,Vol-Transferencia entre planta,DO,2022-05-17,JS011500,2018-08-23,4,45.43333333,1363,femenino,ZACATECAS,Mexican,43,solter,5
POS1921,MFS,S5,Direct,32580,Vol-Prob personales y/o fam.,DO,2022-05-17,JF010600,2018-12-27,4,41.23333333,1237,femenino,JUAREZ,Mexican,22,solter,1
POS1323,VS5,S5,Direct,32575,Vol-Razones médicas,DO,2022-05-17,JT012324,2019-01-24,3,40.3,1209,femenino,DURANGO,Mexican,42,U.Libr,4
POS1323,VS9-ABS,S5,Direct,32563,Vol-Prob personales y/o fam.,DO,2022-05-17,JS011500,2019-04-17,3,37.53333333,1126,masculino,JUAREZ,Mexican,25,solter,1
POS1323,VS9-ABS,S5,Direct,32600,Vol-Prob personales y/o fam.,DO,2022-05-17,JT012324,2019-09-17,3,32.43333333,973,femenino,TABASCO,Mexican,34,casad.,2
POS347,LOG,S5,Direct,32599,Vol-Insatisfacción personal,DNO,2022-05-17,JS011500,2020-02-13,2,27.46666667,824,masculino,VERACRUZ,Mexican,26,U.Libr,1
POS1230,VS7,S5,Direct,32600,Vol-Otro empleo,DNO,2022-05-17,JF010600,2020-10-09,2,20.46666667,614,masculino,JUAREZ,Mexican,22,solter,0
POS1323,MFS,S5,Direct,32599,Vol-Transferencia entre planta,DO,2022-05-17,JS011500,2020-10-22,2,19.06666667,572,femenino,JUAREZ,Mexican,27,solter,1
POS2915,TEF,S5,Direct,32695,Vol-Otro empleo,DNO,2022-05-17,JT012324,2020-10-29,2,18.83333333,565,masculino,CHIHUAHUA,Mexican,33,casad.,2
POS1559,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DNO,2022-05-17,JF010600,2020-10-12,2,17.43333333,523,masculino,CHIHUAHUA,Mexican,22,solter,0
POS1323,VS5,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-05-17,JS011500,2021-01-19,1,16.1,483,femenino,CHIHUAHUA,Mexican,41,casad.,4
POS2698,VS7,S5,Direct,32590,Vol-No regreso / no dio razón,DNO,2022-05-17,JF050600,2018-01-25,4,52.43333333,1573,masculino,VERACRUZ,Mexican,24,solter,0
POS538,VS9-ABS,S5,Direct,32599,Vol-Otro empleo,DO,2022-05-17,JF060600,2017-02-16,5,63.86666667,1916,masculino,JUAREZ,Mexican,24,solter,0
POS538,VS1,S5,Direct,32600,Vol-Cambio de domicilio,DO,2022-05-17,JF060600,2017-04-20,5,61.76666667,1853,femenino,NANCHITAL,Mexican,28,solter,1
POS538,VS1,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-05-17,JF060600,2017-07-27,5,58.5,1755,femenino,TUXTEPEC,Mexican,34,casad.,1
POS1921,MFS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-05-17,JT012324,2017-10-08,5,58.03333333,1741,femenino,JUAREZ,Mexican,26,U.Libr,1
POS1230,VS7,S5,Direct,32699,Vol-Otro empleo,DNO,2022-05-17,JF010600,2013-07-15,9,107.6,3228,femenino,SANTA BARBARA,Mexican,32,U.Libr,1
POS1748,VS7,S5,Direct,32699,Vol-Prob personales y/o fam.,DNO,2022-05-17,JF010600,2013-06-11,9,103.8,3114,masculino,ACAPULCO,Mexican,42,casad.,3
POS1410,VS1,S5,Direct,32590,Vol-Otro empleo,DNO,2022-05-17,JF010600,2016-09-28,6,68.56666667,2057,femenino,JUAREZ,Mexican,33,casad.,3
POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-05-19,JT031800,2021-01-26,1,15.93333333,478,masculino,CHIHUAHUA,Mexican,24,solter,0
POS343,MFS,S6,Exempt,32500,Vol-Otro empleo,E3,2022-05-19,ADMINIST,2017-07-27,5,58.56666667,1757,masculino,CHIHUAHUA,Mexican,27,casad.,0
POS907,VS4,S6,Exempt,32545,Vol-Otro empleo,E4,2022-05-20,ADMINIST,2017-03-23,5,62.8,1884,masculino,JUAREZ,Mexican,39,casad.,2
POS723,LOG,S6,Exempt,32538,Vol-Cambio de domicilio,E4,2022-05-20,ADMINIST,2017-05-25,5,60.7,1821,femenino,AGUA PRIETA,Mexican,27,solter,0
POS2803,VS4,S5,Direct,32676,Imp.Tra-Jubilación,DNO,2022-05-23,JS011500,2007-07-05,15,183.1666667,5495,masculino,SAN LUIS POTOSI,Mexican,67,casad.,5
POS538,VS1,S5,Direct,32576,Vol-Otro empleo,DO,2022-05-24,JF060600,2018-08-30,4,45.43333333,1363,masculino,JUAREZ,Mexican,21,solter,0
POS1380,MFS,S5,Direct,32695,Vol-Prob personales y/o fam.,DO,2022-05-24,JT031800,2019-10-10,3,31.9,957,femenino,CHIHUAHUA,Mexican,25,U.Libr,2
POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-05-24,JF010600,2020-02-20,2,27.46666667,824,femenino,GOMEZ PALACIO,Mexican,24,U.Libr,1
POS1559,MFS,S5,Direct,32674,Vol-Insatisfacción personal,DNO,2022-05-24,JF050600,2018-04-01,4,53.36666667,1601,masculino,VERACRUZ,Mexican,30,solter,0
POS347,LOG,S5,Direct,32696,Vol-Prob personales y/o fam.,DNO,2022-05-24,JT012324,2017-08-31,5,57.56666667,1727,masculino,VERACRUZ,Mexican,31,solter,0
POS1323,VS5,S5,Direct,32722,Vol-Transferencia entre planta,DO,2022-05-24,JS011500,2013-06-24,9,108.5333333,3256,femenino,EJIDO ZARAGOZA SOBRERETE,Mexican,42,casad.,4
POS538,VS7,S5,Direct,32696,Vol-Otro empleo,DO,2022-05-24,JF060600,2017-09-14,5,57.1,1713,femenino,JUAREZ,Mexican,26,solter,0
POS347,LOG,S5,Direct,32575,Vol-Otro empleo,DNO,2022-05-24,JF050600,2014-07-05,8,97.96666667,2939,masculino,JUAREZ,Mexican,28,solter,0
POS1323,VS5,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-05-26,JS011500,2020-11-26,2,18.2,546,femenino,VERACRUZ,Mexican,31,U.Libr,0
POS1230,VS5,S5,Direct,32600,Vol-Transferencia entre planta,DNO,2022-05-27,ADMINIST,2018-08-30,4,45.53333333,1366,masculino,JUAREZ,Mexican,26,solter,0
POS2847,TEF,S6,Exempt,32606,Vol-Otro empleo,E3,2022-05-27,ADMINIST,2021-05-27,1,12.16666667,365,femenino,JUAREZ,Mexican,28,solter,0
POS1323,VS9-ABS,S5,Direct,32599,Vol-Transferencia entre planta,DO,2022-05-27,JF010600,2019-10-17,3,31.76666667,953,femenino,JUAREZ,Mexican,23,solter,0
POS2622,VS7,S6,Exempt,32695,Vol-Transferencia entre planta,E3,2022-05-28,ADMINIST,2019-02-14,3,39.96666667,1199,masculino,DELICIAS,Mexican,25,solter,0
POS1748,VS7,S5,Direct,32599,Vol-Cambio de domicilio,DNO,2022-05-31,JF010600,2018-01-03,4,51.73333333,1552,masculino,JUAREZ,Mexican,23,solter,0
POS1323,VS7,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-05-31,JF010600,2019-08-29,3,33.53333333,1006,femenino,CHIHUAHUA,Mexican,49,casad.,2
POS1380,MFS,S5,Direct,32590,Imp.Tra-Ausentismos continuos,DO,2022-05-31,JF060600,2019-05-09,3,33.3,999,femenino,CHIHUAHUA,Mexican,32,divorc,0
POS538,VS5,S5,Direct,32575,Vol-Otro empleo,DO,2022-05-31,JF060600,2019-10-31,3,31.43333333,943,masculino,JUAREZ,Mexican,20,solter,0
POS538,VS9-ABS,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-05-31,JF060600,2020-09-01,2,29.1,873,masculino,JUAREZ,Mexican,22,solter,0
POS1323,VS9-ABS,S5,Direct,32600,Vol-Cambio de domicilio,DO,2022-05-31,JS011500,2020-05-03,2,27.23333333,817,masculino,JUAREZ,Mexican,23,solter,0
POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-05-31,JS011500,2020-05-03,2,27.23333333,817,femenino,JUAREZ,Mexican,22,solter,1
POS1323,VS4,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-05-31,JS011500,2020-08-10,2,20,600,femenino,CHIHUAHUA,Mexican,24,U.Libr,1
POS1323,VS7,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-05-31,JF010600,2020-10-29,2,19.3,579,femenino,JUAREZ,Mexican,23,solter,0
POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-05-31,JF010600,2020-03-12,2,18.13333333,544,masculino,CHIHUAHUA,Mexican,22,U.Libr,0
POS538,VS1,S5,Direct,32100,Vol-Prob personales y/o fam.,DO,2022-05-31,JF060600,2021-05-01,1,17.03333333,511,masculino,CHIHUAHUA,Mexican,29,casad.,2
POS538,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-05-31,JT031800,2021-01-28,1,16.26666667,488,femenino,TAMAULIPAS,Mexican,34,casad.,3
POS538,VS9-ABS,S5,Direct,32695,Vol-Transferencia entre planta,DO,2022-05-31,JT031800,2021-11-02,1,15.8,474,femenino,OLUTA,Mexican,37,solter,2
POS1748,VS7,S5,Direct,32670,Vol-Insatisfacción personal,DNO,2022-05-31,JF010600,2017-09-28,5,56.86666667,1706,masculino,JUAREZ,Mexican,23,solter,0
POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-05-31,JF010600,2017-11-23,5,55,1650,masculino,JUAREZ,Mexican,26,solter,1
POS538,VS9-ABS,S5,Direct,32210,Vol-Transferencia entre planta,DO,2022-05-31,JT031800,2006-04-24,16,196.0333333,5881,femenino,JUAREZ,Mexican,42,casad.,1
POS1323,VS1,S5,Direct,32600,Imp.Tra-Ausentismos continuos,DO,2022-05-31,JF010600,2017-08-31,5,57.8,1734,femenino,AHUMADA,Mexican,37,casad.,2
POS1748,VS7,S5,Direct,32599,Vol-Insatisfacción personal,DNO,2022-05-31,JF010600,2017-09-11,5,55.46666667,1664,masculino,JUAREZ,Mexican,28,solter,0
POS538,VS7,S5,Direct,32584,Vol-Prob personales y/o fam.,DO,2022-05-31,JF060600,2015-04-03,7,88.16666667,2645,femenino,FRESNILLO,Mexican,31,U.Libr,3
POS1323,VS1,S5,Direct,32594,Vol-Prob personales y/o fam.,DO,2022-05-31,JT012324,2015-10-28,7,80.23333333,2407,femenino,BOQUILLA DE ABAJO,Mexican,28,solter,2
POS1657,TEF,S5,Direct,32574,Vol-Transferencia entre planta,E4,2022-03-06,ADMINIST,2020-10-09,2,21.03333333,631,masculino,CHIHUAHUA,Mexican,25,solter,0
POS2622,VS4,S5,Direct,32380,Vol-Transferencia entre planta,E3,2022-03-06,ADMINIST,2020-11-24,2,18.53333333,556,masculino,JUAREZ,Mexican,23,solter,0
POS1657,TEF,S6,Exempt,32551,Vol-Otro empleo,E4,2022-03-06,ADMINIST,2021-07-01,1,17.06666667,512,masculino,JUAREZ,Mexican,32,casad.,1
POS1448,TEF,S5,Direct,32190,Vol-Transferencia entre planta,E3,2022-03-06,JF010600,2017-11-23,5,55.1,1653,masculino,JUAREZ,Mexican,27,solter,0
POS2858,QMM,S6,Exempt,32690,Vol-Otro empleo,E3,2022-03-06,ADMINIST,2017-12-14,5,54.4,1632,masculino,JUAREZ,Mexican,29,solter,0
POS96,VS5,S5,Direct,32563,Vol-Transferencia entre planta,DNO,2022-03-06,ADMINIST,2017-06-15,5,60.46666667,1814,femenino,JUAREZ,Mexican,43,divorc,0
POS2062,MFS,S5,Direct,32674,Vol-Transferencia entre planta,E3,2022-03-06,ADMINIST,2008-03-18,14,173,5190,masculino,JUAREZ,Mexican,38,casad.,2
POS1100,MFS,S6,Exempt,32740,Vol-Otro empleo,E3,2022-03-06,JS011500,2015-04-02,7,89.2,2676,masculino,GUADALUPE,Mexican,30,casad.,2
POS213,VS4,S6,Managers,32264,Vol-Cambio de domicilio,SL1,2022-03-06,ADMINIST,2016-11-04,6,74.8,2244,masculino,SALTILLO,Mexican,37,casad.,1
POS1748,VS9-ABS,S5,Direct,32500,Vol-No regreso / no dio razón,DNO,2022-06-06,JS011500,2016-11-23,6,67.36666667,2021,masculino,VERACRUZ,Mexican,27,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-06-06,JS011500,2016-11-23,6,67.36666667,2021,masculino,VERACRUZ,Mexican,28,solter,0
POS347,LOG,S5,Direct,32584,Vol-Transferencia entre planta,DNO,2022-07-06,JF050600,2019-06-27,3,35.86666667,1076,femenino,ZARAGOZA,Mexican,27,solter,1
POS1323,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-07-06,JF010600,2019-08-15,3,34.23333333,1027,masculino,VERACRUZ,Mexican,61,U.Libr,2
POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-07-06,JF010600,2019-01-10,3,32.66666667,980,femenino,CHIHUAHUA,Mexican,36,casad.,4
POS1380,MFS,S5,Direct,32600,Vol-No regreso / no dio razón,DO,2022-07-06,JT031800,2020-01-30,2,28.63333333,859,masculino,MAPIMI,Mexican,49,casad.,2
POS1230,VS4,S5,Direct,32575,Vol-Otro empleo,DNO,2022-07-06,JT012324,2020-10-09,2,21.16666667,635,masculino,JUAREZ,Mexican,21,solter,0
POS1323,VS5,S5,Direct,32590,Vol-Transferencia entre planta,DO,2022-07-06,JS011500,2021-01-14,1,16.96666667,509,femenino,OAXACA,Mexican,26,U.Libr,1
POS1921,MFS,S5,Direct,27000,Vol-Transferencia entre planta,DO,2022-07-06,JS011500,2021-04-02,1,16.26666667,488,masculino,CHIHUAHUA,Mexican,19,solter,1
POS1230,VS7,S5,Direct,32580,Vol-Otro empleo,DNO,2022-07-06,JF010600,2021-10-14,1,7.866666667,236,masculino,JUAREZ,Mexican,23,solter,0
POS1748,MFS,S5,Direct,32575,Vol-Otro empleo,DNO,2022-07-06,JF060600,2017-12-14,5,54.53333333,1636,masculino,NUEVO LEON,Mexican,41,casad.,4
POS1921,MFS,S5,Direct,32590,Vol-Cambio de domicilio,DO,2022-07-06,JF010600,2017-04-20,5,62.46666667,1874,femenino,JUAREZ,Mexican,36,solter,1
POS2802,TEF,S5,Direct,32575,Vol-Estudios,DNO,2022-07-06,JF010600,2017-06-07,5,59.9,1797,masculino,VERACRUZ,Mexican,25,solter,0
POS347,LOG,S5,Direct,32575,Vol-Transferencia entre planta,DNO,2022-07-06,JT021800,2015-11-03,7,88.16666667,2645,masculino,JUAREZ,Mexican,26,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-07-06,JS011500,2016-07-20,6,71.6,2148,femenino,MICHOACAN,Mexican,45,casad.,3
POS1111,TEF,S5,Direct,32576,Vol-Transferencia entre planta,DNO,2022-10-06,ADMINIST,2021-07-29,1,10.53333333,316,femenino,CHIHUAHUA,Mexican,23,solter,0
POS343,MFS,S6,Exempt,32696,Vol-Otro empleo,E3,2022-10-06,JS011500,2013-05-15,9,110.4333333,3313,masculino,TUXTEPEC,Mexican,28,casad.,1
POS1323,VS9-ABS,S5,Direct,32575,Vol-Otro empleo,DO,2022-06-14,JT012324,2018-08-03,4,51.96666667,1559,masculino,VILLAHERMOSA,Mexican,24,solter,0
POS1323,VS7,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-06-14,JF010600,2018-10-05,4,49.86666667,1496,masculino,JUAREZ,Mexican,24,solter,0
POS347,LOG,S5,Direct,32590,Vol-Otro empleo,DNO,2022-06-14,JS011500,2019-04-17,3,38.46666667,1154,masculino,JUAREZ,Mexican,25,solter,0
POS347,LOG,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DNO,2022-06-14,JT012324,2019-07-11,3,31.66666667,950,masculino,JUAREZ,Mexican,32,U.Libr,3
POS538,VS1,S5,Direct,32575,Vol-Estudios,DO,2022-06-14,JT031800,2020-01-30,2,28.86666667,866,femenino,COAHUILA,Mexican,21,solter,0
POS1745,MFS,S5,Direct,32563,Vol-Otro empleo,DNO,2022-06-14,ADMINIST,2020-01-30,2,28.86666667,866,masculino,MONTERREY,Mexican,24,solter,0
POS2756,TEF,S5,Direct,32590,Vol-Otro empleo,DNO,2022-06-14,ADMINIST,2020-05-03,2,27.7,831,masculino,CHIHUAHUA,Mexican,24,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-06-14,JS011500,2020-12-29,2,17.73333333,532,masculino,DURANGO,Mexican,20,U.Libr,1
POS1921,MFS,S5,Direct,32575,Vol-Estudios,DO,2022-06-14,JS011500,2021-01-19,1,17.03333333,511,femenino,JUAREZ,Mexican,20,solter,0
POS1323,VS7,S5,Direct,32594,Vol-Cambio de domicilio,DO,2022-06-14,JF010600,2005-05-30,17,207.4666667,6224,masculino,TORREON,Mexican,48,casad.,3
POS1559,MFS,S5,Direct,32425,Vol-Otro empleo,DNO,2022-06-14,JT012324,2005-08-08,17,205.1333333,6154,masculino,PUEBLA,Mexican,38,casad.,3
POS1380,MFS,S5,Direct,32600,Imp.Tra-Ausentismos continuos,DO,2022-06-14,JT031800,2017-06-07,5,60.13333333,1804,masculino,JUAREZ,Mexican,25,solter,0
POS1323,VS9-ABS,S5,Direct,32594,Vol-Razones médicas,DO,2022-06-14,JS011500,2014-08-01,8,102.6333333,3079,femenino,JUAREZ,Mexican,46,casad.,2
POS1559,MFS,S5,Direct,32576,Vol-Otro empleo,DNO,2022-06-14,JF010600,2015-07-22,7,83.96666667,2519,femenino,COSAMALOAPAN,Mexican,36,casad.,1
POS1921,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-06-16,JS011500,2019-07-11,3,31.73333333,952,masculino,JUAREZ,Mexican,20,solter,0
POS60,TEF,S6,Exempt,32472,Vol-Otro empleo,E3,2022-06-17,ADMINIST,2017-07-27,5,59.53333333,1786,masculino,JUAREZ,Mexican,35,casad.,0
POS1921,MFS,S5,Direct,32550,Muerte Accidental,DO,2022-06-17,JS011500,2015-10-06,7,85.46666667,2564,femenino,COSAMALOAPAN,Mexican,33,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-06-20,JS011500,2020-05-03,2,27.9,837,femenino,COAHILA,Mexican,31,U.Libr,3
POS1323,VS1,S5,Direct,32599,Vol-Prob personales y/o fam.,DO,2022-06-21,JT012324,2019-03-10,3,33.06666667,992,femenino,JUAREZ,Mexican,29,solter,2
POS1323,VS5,S5,Direct,32575,Vol-Otro empleo,DO,2022-06-21,JF010600,2019-10-31,3,32.13333333,964,masculino,VERACRUZ,Mexican,24,solter,0
POS1323,VS9-ABS,S5,Direct,32599,Vol-Transferencia entre planta,DO,2022-06-21,JS011500,2020-10-12,2,18.6,558,femenino,JUAREZ,Mexican,22,U.Libr,1
POS538,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-06-21,JT031800,2021-05-01,1,17.73333333,532,masculino,JUAREZ,Mexican,20,solter,0
POS538,VS7,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-06-21,JF060600,2017-01-02,5,65.53333333,1966,femenino,VERACRUZ,Mexican,29,U.Libr,3
POS1323,VS7,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-06-21,JF010600,2017-08-06,5,61.3,1839,femenino,JUAREZ,Mexican,26,solter,1
POS347,LOG,S5,Direct,32575,Vol-Otro empleo,DNO,2022-06-21,JF010600,2013-02-05,9,111.2333333,3337,masculino,NUEVO CASAS GRANDES,Mexican,29,U.Libr,0
POS1819,LOG,S5,Direct,32577,Vol-Estudios,DNO,2022-06-21,JF010600,2014-11-08,8,95.7,2871,masculino,JUAREZ,Mexican,30,casad.,1
POS1748,VS5,S5,Direct,32590,Vol-Transferencia entre planta,DNO,2022-06-21,JT021800,2015-01-21,7,90.26666667,2708,masculino,JUAREZ,Mexican,32,solter,0
POS1323,VS9-ABS,S5,Direct,32594,Vol-No regreso / no dio razón,DO,2022-06-21,JT012324,2016-08-17,6,71.13333333,2134,femenino,AGUASCALIENTES,Mexican,46,solter,2
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-06-21,JF010600,2016-02-11,6,68.56666667,2057,femenino,OAXACA,Mexican,41,U.Libr,3
POS1323,VS5,S5,Direct,32598,Imp.Tra-Falsificación de doctos.,DO,2022-06-22,JF010600,2017-12-14,5,55.03333333,1651,masculino,JUAREZ,Mexican,27,U.Libr,1
POS1323,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-06-23,JS011500,2021-01-21,1,17.26666667,518,masculino,JUAREZ,Mexican,27,solter,0
POS514,LOG,S6,Exempt,32697,Vol-Otro empleo,E3,2022-06-24,ADMINIST,2018-10-18,4,44.83333333,1345,masculino,JUAREZ,Mexican,32,solter,0
POS1667,TEF,S6,Managers,32560,Imp.Pat-Terminación del Contrato,SL1,2022-06-24,ADMINIST,2006-06-03,16,198.4666667,5954,femenino,JUAREZ,Mexican,48,casad.,0
POS1230,VS7,S5,Direct,75116,Vol-Otro empleo,DNO,2022-06-28,JF010600,2018-01-02,4,53.6,1608,masculino,PUEBLA,Mexican,24,solter,0
POS2567,TEF,S5,Direct,32577,Vol-Otro empleo,DNO,2022-06-28,ADMINIST,2018-08-30,4,46.6,1398,masculino,JUAREZ,Mexican,25,solter,0
POS1323,VS7,S5,Direct,32600,Vol-Prob personales y/o fam.,DO,2022-06-28,JF010600,2019-04-07,3,36.33333333,1090,femenino,OAXACA,Mexican,22,solter,0
POS1921,MFS,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-06-28,JT012324,2020-12-03,2,27.93333333,838,masculino,CHIHUAHUA,Mexican,25,solter,1
POS1380,MFS,S5,Direct,32599,Vol-Transferencia entre planta,DO,2022-06-28,JT031800,2021-07-01,1,17.9,537,masculino,VERACRUZ,Mexican,19,solter,0
POS1323,VS7,S5,Direct,32696,Vol-Otro empleo,DO,2022-06-28,JF010600,2021-01-14,1,17.66666667,530,femenino,CHIHUAHUA,Mexican,26,solter,0
POS1559,MFS,S5,Direct,32696,Vol-Otro empleo,DNO,2022-06-28,JF010600,2017-02-11,5,56.63333333,1699,masculino,JUAREZ,Mexican,26,solter,0
POS1921,MFS,S5,Direct,32695,Vol-Razones médicas,DO,2022-06-28,JS011500,2017-11-16,5,56.16666667,1685,masculino,JUAREZ,Mexican,22,solter,0
POS1323,VS4,S5,Direct,32575,Vol-Otro empleo,DO,2022-06-28,JF010600,2017-01-25,5,66,1980,masculino,VERACRUZ,Mexican,23,solter,0
POS1559,MFS,S5,Direct,32720,Vol-Otro empleo,DNO,2022-06-28,JT021800,2017-08-31,5,58.73333333,1762,masculino,COAHUILA,Mexican,35,divorc,1
POS1376,MFS,S5,Direct,32576,Vol-Insatisfacción personal,DNO,2022-06-28,JT021800,2015-07-15,7,84.66666667,2540,femenino,COSOLEACAQUE,Mexican,29,solter,0
POS101,MFS,S6,Exempt,32590,Vol-Otro empleo,E3,2022-06-30,ADMINIST,2007-10-09,15,180.2333333,5407,masculino,PARRAL,Mexican,40,casad.,3
POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-01-07,JF010600,2020-12-15,2,18.76666667,563,femenino,COAHUILA,Mexican,39,casad.,5
POS2729,TEF,S6,Exempt,32674,Imp.Tra-Jubilación,E4,2022-01-07,ADMINIST,1995-05-06,27,329.6,9888,masculino,JUAREZ,Mexican,58,viud.,2
POS1323,VS7,S5,Direct,32662,Vol-Transferencia entre planta,DO,2022-01-07,JF010600,2009-05-10,13,155.0666667,4652,femenino,JUAREZ,Mexican,51,casad.,2
POS2622,VS7,S6,Exempt,32540,Vol-Otro empleo,E4,2022-01-07,ADMINIST,2013-05-27,9,110.7333333,3322,masculino,MADERA,Mexican,33,solter,0
POS907,VS7,S6,Exempt,32540,Vol-Prob personales y/o fam.,E4,2022-01-07,ADMINIST,2014-05-05,8,99.3,2979,masculino,CHIHUAHUA,Mexican,60,divorc,3
POS101,MFS,S6,Exempt,32674,Vol-Otro empleo,E3,2022-04-07,ADMINIST,2018-07-06,4,49.6,1488,masculino,CHIHUAHUA,Mexican,26,solter,0
POS1365,VS1,S5,Direct,32540,Vol-Otro empleo,DNO,2022-05-07,JS011500,2018-01-02,4,53.83333333,1615,masculino,CHIHUAHUA,Mexican,26,solter,0
POS1323,VS1,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-05-07,JS011500,2018-12-04,4,51.5,1545,masculino,COAHUILA,Mexican,26,solter,0
POS1921,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-05-07,JF010600,2019-10-01,3,42.4,1272,femenino,JUAREZ,Mexican,26,casad.,1
POS347,LOG,S5,Direct,32583,Vol-Otro empleo,DNO,2022-05-07,JF050600,2019-07-18,3,36.1,1083,masculino,JUAREZ,Mexican,22,solter,0
POS1323,VS7,S5,Direct,32575,Vol-Cambio de domicilio,DO,2022-05-07,JT012324,2019-12-12,3,31.2,936,femenino,VERACRUZ,Mexican,39,U.Libr,3
POS1921,MFS,S5,Direct,32599,Vol-Otro empleo,DO,2022-05-07,JF010600,2021-01-19,1,17.73333333,532,masculino,JUAREZ,Mexican,22,U.Libr,1
POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-05-07,JS011500,2021-02-25,1,16.5,495,femenino,DURANGO,Mexican,35,U.Libr,3
POS2094,TEF,S5,Direct,32320,Vol-Otro empleo,DNO,2022-05-07,ADMINIST,2022-02-17,0,4.6,138,femenino,JALISCO,Mexican,24,casad.,0
POS538,VS1,S5,Direct,32575,Vol-Otro empleo,DO,2022-05-07,JF060600,2017-05-10,5,57.8,1734,femenino,JUAREZ,Mexican,23,solter,1
POS1323,VS1,S5,Direct,32695,Vol-Razones médicas,DO,2022-05-07,JT012324,2017-11-16,5,56.4,1692,femenino,VERACRUZ,Mexican,32,U.Libr,1
POS2553,MFS,S5,Direct,32472,Vol-Otro empleo,DNO,2022-05-07,JF050600,2017-04-27,5,63.16666667,1895,masculino,JUAREZ,Mexican,26,U.Libr,1
POS1323,VS7,S5,Direct,32600,Vol-Prob personales y/o fam.,DO,2022-05-07,JF010600,2017-03-08,5,59.9,1797,femenino,JUAREZ,Mexican,24,solter,0
POS538,VS9-ABS,S5,Direct,32575,Vol-Otro empleo,DO,2022-05-07,JF060600,2017-07-09,5,58.73333333,1762,masculino,JUAREZ,Mexican,27,solter,0
POS1559,MFS,S5,Direct,32330,Vol-Transferencia entre planta,DNO,2022-05-07,JS011500,2013-06-03,9,113.6,3408,masculino,JUAREZ,Mexican,29,solter,0
POS1323,VS4,S5,Direct,32575,Vol-Otro empleo,DO,2022-05-07,JF010600,2016-02-03,6,77.2,2316,femenino,JUAREZ,Mexican,26,casad.,1
POS1748,VS4,S5,Direct,32594,Vol-No regreso / no dio razón,DNO,2022-06-07,JS011500,2017-04-27,5,63.2,1896,femenino,JUAREZ,Mexican,25,solter,1
POS1133,LOG,S6,Exempt,32240,Vol-Otro empleo,E4,2022-08-07,ADMINIST,2019-09-05,3,38.53333333,1156,masculino,JUAREZ,Mexican,30,casad.,2
POS2756,TEF,S5,Direct,32690,Vol-Transferencia entre planta,DNO,2022-08-07,ADMINIST,2021-03-18,1,15.9,477,femenino,CHIHUAHUA,Mexican,25,solter,0
