,posicion,area,a.liq.,grupo_de_personal,codigo_postal,motivo_de_la_renuncia,banda,baja,reglapht,alta,anos,meses,antiguedad,clave_de_sexo,lugar_de_nacimiento,edad_del_empleado,estado_civil,hijos,cluster
871,POS538,VS1,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-05-17,JF060600,2017-07-27,5,58.5,1755,femenino,TUXTEPEC,34,casad,1,1
872,POS1921,MFS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-05-17,JT012324,2017-10-08,5,58.03333333,1741,femenino,JUAREZ,26,u.libr,1,1
873,POS1230,VS7,S5,Direct,32699,vol-otro empleo,DNO,2022-05-17,JF010600,2013-07-15,9,107.6,3228,femenino,SANTA BARBARA,32,u.libr,1,2
874,POS1748,VS7,S5,Direct,32699,vol-prob personales y/o fam,DNO,2022-05-17,JF010600,2013-06-11,9,103.8,3114,masculino,ACAPULCO,42,casad,3,2
875,POS1410,VS1,S5,Direct,32590,vol-otro empleo,DNO,2022-05-17,JF010600,2016-09-28,6,68.56666667,2057,femenino,JUAREZ,33,casad,3,2
876,POS1380,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-05-19,JT031800,2021-01-26,1,15.93333333,478,masculino,CHIHUAHUA,24,solter,0,0
877,POS343,MFS,S6,Exempt,32500,vol-otro empleo,E3,2022-05-19,ADMINIST,2017-07-27,5,58.56666667,1757,masculino,CHIHUAHUA,27,casad,0,3
878,POS907,VS4,S6,Exempt,32545,vol-otro empleo,E4,2022-05-20,ADMINIST,2017-03-23,5,62.8,1884,masculino,JUAREZ,39,casad,2,3
879,POS723,LOG,S6,Exempt,32538,vol-cambio de domicilio,E4,2022-05-20,ADMINIST,2017-05-25,5,60.7,1821,femenino,AGUA PRIETA,27,solter,0,3
880,POS2803,VS4,S5,Direct,32676,imp.tra-jubilacion,DNO,2022-05-23,JS011500,2007-07-05,15,183.1666667,5495,masculino,SAN LUIS POTOSI,67,casad,5,2
881,POS538,VS1,S5,Direct,32576,vol-otro empleo,DO,2022-05-24,JF060600,2018-08-30,4,45.43333333,1363,masculino,JUAREZ,21,solter,0,0
882,POS1380,MFS,S5,Direct,32695,vol-prob personales y/o fam,DO,2022-05-24,JT031800,2019-10-10,3,31.9,957,femenino,CHIHUAHUA,25,u.libr,2,1
883,POS1323,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-05-24,JF010600,2020-02-20,2,27.46666667,824,femenino,GOMEZ PALACIO,24,u.libr,1,1
884,POS1559,MFS,S5,Direct,32674,vol-insatisfaccion personal,DNO,2022-05-24,JF050600,2018-04-01,4,53.36666667,1601,masculino,VERACRUZ,30,solter,0,2
885,POS347,LOG,S5,Direct,32696,vol-prob personales y/o fam,DNO,2022-05-24,JT012324,2017-08-31,5,57.56666667,1727,masculino,VERACRUZ,31,solter,0,2
886,POS1323,VS5,S5,Direct,32722,vol-transferencia entre planta,DO,2022-05-24,JS011500,2013-06-24,9,108.5333333,3256,femenino,EJIDO ZARAGOZA SOBRERETE,42,casad,4,1
887,POS538,VS7,S5,Direct,32696,vol-otro empleo,DO,2022-05-24,JF060600,2017-09-14,5,57.1,1713,femenino,JUAREZ,26,solter,0,1
888,POS347,LOG,S5,Direct,32575,vol-otro empleo,DNO,2022-05-24,JF050600,2014-07-05,8,97.96666667,2939,masculino,JUAREZ,28,solter,0,2
889,POS1323,VS5,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-05-26,JS011500,2020-11-26,2,18.2,546,femenino,VERACRUZ,31,u.libr,0,1
890,POS1230,VS5,S5,Direct,32600,vol-transferencia entre planta,DNO,2022-05-27,ADMINIST,2018-08-30,4,45.53333333,1366,masculino,JUAREZ,26,solter,0,2
891,POS2847,TEF,S6,Exempt,32606,vol-otro empleo,E3,2022-05-27,ADMINIST,2021-05-27,1,12.16666667,365,femenino,JUAREZ,28,solter,0,3
892,POS1323,VS9-ABS,S5,Direct,32599,vol-transferencia entre planta,DO,2022-05-27,JF010600,2019-10-17,3,31.76666667,953,femenino,JUAREZ,23,solter,0,1
893,POS2622,VS7,S6,Exempt,32695,vol-transferencia entre planta,E3,2022-05-28,ADMINIST,2019-02-14,3,39.96666667,1199,masculino,DELICIAS,25,solter,0,3
894,POS1748,VS7,S5,Direct,32599,vol-cambio de domicilio,DNO,2022-05-31,JF010600,2018-01-03,4,51.73333333,1552,masculino,JUAREZ,23,solter,0,2
895,POS1323,VS7,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-05-31,JF010600,2019-08-29,3,33.53333333,1006,femenino,CHIHUAHUA,49,casad,2,1
896,POS1380,MFS,S5,Direct,32590,imp.tra-ausentismos continuos,DO,2022-05-31,JF060600,2019-05-09,3,33.3,999,femenino,CHIHUAHUA,32,divorciado,0,1
897,POS538,VS5,S5,Direct,32575,vol-otro empleo,DO,2022-05-31,JF060600,2019-10-31,3,31.43333333,943,masculino,JUAREZ,20,solter,0,0
898,POS538,VS9-ABS,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-05-31,JF060600,2020-09-01,2,29.1,873,masculino,JUAREZ,22,solter,0,0
899,POS1323,VS9-ABS,S5,Direct,32600,vol-cambio de domicilio,DO,2022-05-31,JS011500,2020-05-03,2,27.23333333,817,masculino,JUAREZ,23,solter,0,0
900,POS1323,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-05-31,JS011500,2020-05-03,2,27.23333333,817,femenino,JUAREZ,22,solter,1,1
901,POS1323,VS4,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-05-31,JS011500,2020-08-10,2,20.0,600,femenino,CHIHUAHUA,24,u.libr,1,1
902,POS1323,VS7,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-05-31,JF010600,2020-10-29,2,19.3,579,femenino,JUAREZ,23,solter,0,1
903,POS1323,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-05-31,JF010600,2020-03-12,2,18.13333333,544,masculino,CHIHUAHUA,22,u.libr,0,0
904,POS538,VS1,S5,Direct,32100,vol-prob personales y/o fam,DO,2022-05-31,JF060600,2021-05-01,1,17.03333333,511,masculino,CHIHUAHUA,29,casad,2,0
905,POS538,VS9-ABS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-05-31,JT031800,2021-01-28,1,16.26666667,488,femenino,TAMAULIPAS,34,casad,3,1
906,POS538,VS9-ABS,S5,Direct,32695,vol-transferencia entre planta,DO,2022-05-31,JT031800,2021-11-02,1,15.8,474,femenino,OLUTA,37,solter,2,1
907,POS1748,VS7,S5,Direct,32670,vol-insatisfaccion personal,DNO,2022-05-31,JF010600,2017-09-28,5,56.86666667,1706,masculino,JUAREZ,23,solter,0,2
908,POS1323,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-05-31,JF010600,2017-11-23,5,55.0,1650,masculino,JUAREZ,26,solter,1,0
909,POS538,VS9-ABS,S5,Direct,32210,vol-transferencia entre planta,DO,2022-05-31,JT031800,2006-04-24,16,196.0333333,5881,femenino,JUAREZ,42,casad,1,1
910,POS1323,VS1,S5,Direct,32600,imp.tra-ausentismos continuos,DO,2022-05-31,JF010600,2017-08-31,5,57.8,1734,femenino,AHUMADA,37,casad,2,1
911,POS1748,VS7,S5,Direct,32599,vol-insatisfaccion personal,DNO,2022-05-31,JF010600,2017-09-11,5,55.46666667,1664,masculino,JUAREZ,28,solter,0,2
912,POS538,VS7,S5,Direct,32584,vol-prob personales y/o fam,DO,2022-05-31,JF060600,2015-04-03,7,88.16666667,2645,femenino,FRESNILLO,31,u.libr,3,1
913,POS1323,VS1,S5,Direct,32594,vol-prob personales y/o fam,DO,2022-05-31,JT012324,2015-10-28,7,80.23333333,2407,femenino,BOQUILLA DE ABAJO,28,solter,2,1
914,POS1657,TEF,S5,Direct,32574,vol-transferencia entre planta,E4,2022-03-06,ADMINIST,2020-10-09,2,21.03333333,631,masculino,CHIHUAHUA,25,solter,0,2
915,POS2622,VS4,S5,Direct,32380,vol-transferencia entre planta,E3,2022-03-06,ADMINIST,2020-11-24,2,18.53333333,556,masculino,JUAREZ,23,solter,0,2
916,POS1657,TEF,S6,Exempt,32551,vol-otro empleo,E4,2022-03-06,ADMINIST,2021-07-01,1,17.06666667,512,masculino,JUAREZ,32,casad,1,3
917,POS1448,TEF,S5,Direct,32190,vol-transferencia entre planta,E3,2022-03-06,JF010600,2017-11-23,5,55.1,1653,masculino,JUAREZ,27,solter,0,2
918,POS2858,QMM,S6,Exempt,32690,vol-otro empleo,E3,2022-03-06,ADMINIST,2017-12-14,5,54.4,1632,masculino,JUAREZ,29,solter,0,3
919,POS96,VS5,S5,Direct,32563,vol-transferencia entre planta,DNO,2022-03-06,ADMINIST,2017-06-15,5,60.46666667,1814,femenino,JUAREZ,43,divorciado,0,2
920,POS2062,MFS,S5,Direct,32674,vol-transferencia entre planta,E3,2022-03-06,ADMINIST,2008-03-18,14,173.0,5190,masculino,JUAREZ,38,casad,2,2
921,POS1100,MFS,S6,Exempt,32740,vol-otro empleo,E3,2022-03-06,JS011500,2015-04-02,7,89.2,2676,masculino,GUADALUPE,30,casad,2,3
922,POS213,VS4,S6,Managers,32264,vol-cambio de domicilio,SL1,2022-03-06,ADMINIST,2016-11-04,6,74.8,2244,masculino,SALTILLO,37,casad,1,3
923,POS1748,VS9-ABS,S5,Direct,32500,vol-no regreso / no dio razon,DNO,2022-06-06,JS011500,2016-11-23,6,67.36666667,2021,masculino,VERACRUZ,27,solter,0,2
924,POS1323,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-06-06,JS011500,2016-11-23,6,67.36666667,2021,masculino,VERACRUZ,28,solter,0,0
925,POS347,LOG,S5,Direct,32584,vol-transferencia entre planta,DNO,2022-07-06,JF050600,2019-06-27,3,35.86666667,1076,femenino,ZARAGOZA,27,solter,1,2
926,POS1323,VS9-ABS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-07-06,JF010600,2019-08-15,3,34.23333333,1027,masculino,VERACRUZ,61,u.libr,2,0
927,POS1323,VS7,S5,Direct,32575,vol-transferencia entre planta,DO,2022-07-06,JF010600,2019-01-10,3,32.66666667,980,femenino,CHIHUAHUA,36,casad,4,1
928,POS1380,MFS,S5,Direct,32600,vol-no regreso / no dio razon,DO,2022-07-06,JT031800,2020-01-30,2,28.63333333,859,masculino,MAPIMI,49,casad,2,0
929,POS1230,VS4,S5,Direct,32575,vol-otro empleo,DNO,2022-07-06,JT012324,2020-10-09,2,21.16666667,635,masculino,JUAREZ,21,solter,0,2
930,POS1323,VS5,S5,Direct,32590,vol-transferencia entre planta,DO,2022-07-06,JS011500,2021-01-14,1,16.96666667,509,femenino,OAXACA,26,u.libr,1,1
931,POS1921,MFS,S5,Direct,27000,vol-transferencia entre planta,DO,2022-07-06,JS011500,2021-04-02,1,16.26666667,488,masculino,CHIHUAHUA,19,solter,1,0
932,POS1230,VS7,S5,Direct,32580,vol-otro empleo,DNO,2022-07-06,JF010600,2021-10-14,1,7.866666667,236,masculino,JUAREZ,23,solter,0,2
933,POS1748,MFS,S5,Direct,32575,vol-otro empleo,DNO,2022-07-06,JF060600,2017-12-14,5,54.53333333,1636,masculino,NUEVO LEON,41,casad,4,2
934,POS1921,MFS,S5,Direct,32590,vol-cambio de domicilio,DO,2022-07-06,JF010600,2017-04-20,5,62.46666667,1874,femenino,JUAREZ,36,solter,1,1
935,POS2802,TEF,S5,Direct,32575,vol-estudios,DNO,2022-07-06,JF010600,2017-06-07,5,59.9,1797,masculino,VERACRUZ,25,solter,0,2
936,POS347,LOG,S5,Direct,32575,vol-transferencia entre planta,DNO,2022-07-06,JT021800,2015-11-03,7,88.16666667,2645,masculino,JUAREZ,26,solter,0,2
937,POS1323,VS9-ABS,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-07-06,JS011500,2016-07-20,6,71.6,2148,femenino,MICHOACAN,45,casad,3,1
938,POS1111,TEF,S5,Direct,32576,vol-transferencia entre planta,DNO,2022-10-06,ADMINIST,2021-07-29,1,10.53333333,316,femenino,CHIHUAHUA,23,solter,0,2
939,POS343,MFS,S6,Exempt,32696,vol-otro empleo,E3,2022-10-06,JS011500,2013-05-15,9,110.4333333,3313,masculino,TUXTEPEC,28,casad,1,3
940,POS1323,VS9-ABS,S5,Direct,32575,vol-otro empleo,DO,2022-06-14,JT012324,2018-08-03,4,51.96666667,1559,masculino,VILLAHERMOSA,24,solter,0,0
941,POS1323,VS7,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-06-14,JF010600,2018-10-05,4,49.86666667,1496,masculino,JUAREZ,24,solter,0,0
942,POS347,LOG,S5,Direct,32590,vol-otro empleo,DNO,2022-06-14,JS011500,2019-04-17,3,38.46666667,1154,masculino,JUAREZ,25,solter,0,2
943,POS347,LOG,S5,Direct,32575,imp.tra-ausentismos continuos,DNO,2022-06-14,JT012324,2019-07-11,3,31.66666667,950,masculino,JUAREZ,32,u.libr,3,2
944,POS538,VS1,S5,Direct,32575,vol-estudios,DO,2022-06-14,JT031800,2020-01-30,2,28.86666667,866,femenino,COAHUILA,21,solter,0,1
945,POS1745,MFS,S5,Direct,32563,vol-otro empleo,DNO,2022-06-14,ADMINIST,2020-01-30,2,28.86666667,866,masculino,MONTERREY,24,solter,0,2
946,POS2756,TEF,S5,Direct,32590,vol-otro empleo,DNO,2022-06-14,ADMINIST,2020-05-03,2,27.7,831,masculino,CHIHUAHUA,24,solter,0,2
947,POS1323,VS9-ABS,S5,Direct,32575,vol-transferencia entre planta,DO,2022-06-14,JS011500,2020-12-29,2,17.73333333,532,masculino,DURANGO,20,u.libr,1,0
948,POS1921,MFS,S5,Direct,32575,vol-estudios,DO,2022-06-14,JS011500,2021-01-19,1,17.03333333,511,femenino,JUAREZ,20,solter,0,1
949,POS1323,VS7,S5,Direct,32594,vol-cambio de domicilio,DO,2022-06-14,JF010600,2005-05-30,17,207.4666667,6224,masculino,TORREON,48,casad,3,0
950,POS1559,MFS,S5,Direct,32425,vol-otro empleo,DNO,2022-06-14,JT012324,2005-08-08,17,205.1333333,6154,masculino,PUEBLA,38,casad,3,2
951,POS1380,MFS,S5,Direct,32600,imp.tra-ausentismos continuos,DO,2022-06-14,JT031800,2017-06-07,5,60.13333333,1804,masculino,JUAREZ,25,solter,0,0
952,POS1323,VS9-ABS,S5,Direct,32594,vol-razones medicas,DO,2022-06-14,JS011500,2014-08-01,8,102.6333333,3079,femenino,JUAREZ,46,casad,2,1
953,POS1559,MFS,S5,Direct,32576,vol-otro empleo,DNO,2022-06-14,JF010600,2015-07-22,7,83.96666667,2519,femenino,COSAMALOAPAN,36,casad,1,2
954,POS1921,MFS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-06-16,JS011500,2019-07-11,3,31.73333333,952,masculino,JUAREZ,20,solter,0,0
955,POS60,TEF,S6,Exempt,32472,vol-otro empleo,E3,2022-06-17,ADMINIST,2017-07-27,5,59.53333333,1786,masculino,JUAREZ,35,casad,0,3
956,POS1921,MFS,S5,Direct,32550,muerte accidental,DO,2022-06-17,JS011500,2015-10-06,7,85.46666667,2564,femenino,COSAMALOAPAN,33,solter,0,1
957,POS1323,VS9-ABS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-06-20,JS011500,2020-05-03,2,27.9,837,femenino,COAHILA,31,u.libr,3,1
958,POS1323,VS1,S5,Direct,32599,vol-prob personales y/o fam,DO,2022-06-21,JT012324,2019-03-10,3,33.06666667,992,femenino,JUAREZ,29,solter,2,1
959,POS1323,VS5,S5,Direct,32575,vol-otro empleo,DO,2022-06-21,JF010600,2019-10-31,3,32.13333333,964,masculino,VERACRUZ,24,solter,0,0
960,POS1323,VS9-ABS,S5,Direct,32599,vol-transferencia entre planta,DO,2022-06-21,JS011500,2020-10-12,2,18.6,558,femenino,JUAREZ,22,u.libr,1,1
961,POS538,VS9-ABS,S5,Direct,32575,vol-transferencia entre planta,DO,2022-06-21,JT031800,2021-05-01,1,17.73333333,532,masculino,JUAREZ,20,solter,0,0
962,POS538,VS7,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-06-21,JF060600,2017-01-02,5,65.53333333,1966,femenino,VERACRUZ,29,u.libr,3,1
963,POS1323,VS7,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-06-21,JF010600,2017-08-06,5,61.3,1839,femenino,JUAREZ,26,solter,1,1
964,POS347,LOG,S5,Direct,32575,vol-otro empleo,DNO,2022-06-21,JF010600,2013-02-05,9,111.2333333,3337,masculino,NUEVO CASAS GRANDES,29,u.libr,0,2
965,POS1819,LOG,S5,Direct,32577,vol-estudios,DNO,2022-06-21,JF010600,2014-11-08,8,95.7,2871,masculino,JUAREZ,30,casad,1,2
966,POS1748,VS5,S5,Direct,32590,vol-transferencia entre planta,DNO,2022-06-21,JT021800,2015-01-21,7,90.26666667,2708,masculino,JUAREZ,32,solter,0,2
967,POS1323,VS9-ABS,S5,Direct,32594,vol-no regreso / no dio razon,DO,2022-06-21,JT012324,2016-08-17,6,71.13333333,2134,femenino,AGUASCALIENTES,46,solter,2,1
968,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-06-21,JF010600,2016-02-11,6,68.56666667,2057,femenino,OAXACA,41,u.libr,3,1
969,POS1323,VS5,S5,Direct,32598,imp.tra-falsificacion de doctos,DO,2022-06-22,JF010600,2017-12-14,5,55.03333333,1651,masculino,JUAREZ,27,u.libr,1,0
970,POS1323,VS9-ABS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-06-23,JS011500,2021-01-21,1,17.26666667,518,masculino,JUAREZ,27,solter,0,0
971,POS514,LOG,S6,Exempt,32697,vol-otro empleo,E3,2022-06-24,ADMINIST,2018-10-18,4,44.83333333,1345,masculino,JUAREZ,32,solter,0,3
972,POS1667,TEF,S6,Managers,32560,imp.pat-terminacion del contra,SL1,2022-06-24,ADMINIST,2006-06-03,16,198.4666667,5954,femenino,JUAREZ,48,casad,0,3
973,POS1230,VS7,S5,Direct,75116,vol-otro empleo,DNO,2022-06-28,JF010600,2018-01-02,4,53.6,1608,masculino,PUEBLA,24,solter,0,2
974,POS2567,TEF,S5,Direct,32577,vol-otro empleo,DNO,2022-06-28,ADMINIST,2018-08-30,4,46.6,1398,masculino,JUAREZ,25,solter,0,2
975,POS1323,VS7,S5,Direct,32600,vol-prob personales y/o fam,DO,2022-06-28,JF010600,2019-04-07,3,36.33333333,1090,femenino,OAXACA,22,solter,0,1
976,POS1921,MFS,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-06-28,JT012324,2020-12-03,2,27.93333333,838,masculino,CHIHUAHUA,25,solter,1,0
977,POS1380,MFS,S5,Direct,32599,vol-transferencia entre planta,DO,2022-06-28,JT031800,2021-07-01,1,17.9,537,masculino,VERACRUZ,19,solter,0,0
978,POS1323,VS7,S5,Direct,32696,vol-otro empleo,DO,2022-06-28,JF010600,2021-01-14,1,17.66666667,530,femenino,CHIHUAHUA,26,solter,0,1
979,POS1559,MFS,S5,Direct,32696,vol-otro empleo,DNO,2022-06-28,JF010600,2017-02-11,5,56.63333333,1699,masculino,JUAREZ,26,solter,0,2
980,POS1921,MFS,S5,Direct,32695,vol-razones medicas,DO,2022-06-28,JS011500,2017-11-16,5,56.16666667,1685,masculino,JUAREZ,22,solter,0,0
981,POS1323,VS4,S5,Direct,32575,vol-otro empleo,DO,2022-06-28,JF010600,2017-01-25,5,66.0,1980,masculino,VERACRUZ,23,solter,0,0
982,POS1559,MFS,S5,Direct,32720,vol-otro empleo,DNO,2022-06-28,JT021800,2017-08-31,5,58.73333333,1762,masculino,COAHUILA,35,divorciado,1,2
983,POS1376,MFS,S5,Direct,32576,vol-insatisfaccion personal,DNO,2022-06-28,JT021800,2015-07-15,7,84.66666667,2540,femenino,COSOLEACAQUE,29,solter,0,2
984,POS101,MFS,S6,Exempt,32590,vol-otro empleo,E3,2022-06-30,ADMINIST,2007-10-09,15,180.2333333,5407,masculino,PARRAL,40,casad,3,3
985,POS1323,VS7,S5,Direct,32575,vol-transferencia entre planta,DO,2022-01-07,JF010600,2020-12-15,2,18.76666667,563,femenino,COAHUILA,39,casad,5,1
986,POS2729,TEF,S6,Exempt,32674,imp.tra-jubilacion,E4,2022-01-07,ADMINIST,1995-05-06,27,329.6,9888,masculino,JUAREZ,58,viud,2,3
987,POS1323,VS7,S5,Direct,32662,vol-transferencia entre planta,DO,2022-01-07,JF010600,2009-05-10,13,155.0666667,4652,femenino,JUAREZ,51,casad,2,1
988,POS2622,VS7,S6,Exempt,32540,vol-otro empleo,E4,2022-01-07,ADMINIST,2013-05-27,9,110.7333333,3322,masculino,MADERA,33,solter,0,3
989,POS907,VS7,S6,Exempt,32540,vol-prob personales y/o fam,E4,2022-01-07,ADMINIST,2014-05-05,8,99.3,2979,masculino,CHIHUAHUA,60,divorciado,3,3
990,POS101,MFS,S6,Exempt,32674,vol-otro empleo,E3,2022-04-07,ADMINIST,2018-07-06,4,49.6,1488,masculino,CHIHUAHUA,26,solter,0,3
991,POS1365,VS1,S5,Direct,32540,vol-otro empleo,DNO,2022-05-07,JS011500,2018-01-02,4,53.83333333,1615,masculino,CHIHUAHUA,26,solter,0,2
992,POS1323,VS1,S5,Direct,32575,vol-transferencia entre planta,DO,2022-05-07,JS011500,2018-12-04,4,51.5,1545,masculino,COAHUILA,26,solter,0,0
993,POS1921,MFS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-05-07,JF010600,2019-10-01,3,42.4,1272,femenino,JUAREZ,26,casad,1,1
994,POS347,LOG,S5,Direct,32583,vol-otro empleo,DNO,2022-05-07,JF050600,2019-07-18,3,36.1,1083,masculino,JUAREZ,22,solter,0,2
995,POS1323,VS7,S5,Direct,32575,vol-cambio de domicilio,DO,2022-05-07,JT012324,2019-12-12,3,31.2,936,femenino,VERACRUZ,39,u.libr,3,1
996,POS1921,MFS,S5,Direct,32599,vol-otro empleo,DO,2022-05-07,JF010600,2021-01-19,1,17.73333333,532,masculino,JUAREZ,22,u.libr,1,0
997,POS1323,VS7,S5,Direct,32575,vol-transferencia entre planta,DO,2022-05-07,JS011500,2021-02-25,1,16.5,495,femenino,DURANGO,35,u.libr,3,1
998,POS2094,TEF,S5,Direct,32320,vol-otro empleo,DNO,2022-05-07,ADMINIST,2022-02-17,0,4.6,138,femenino,JALISCO,24,casad,0,2
999,POS538,VS1,S5,Direct,32575,vol-otro empleo,DO,2022-05-07,JF060600,2017-05-10,5,57.8,1734,femenino,JUAREZ,23,solter,1,1
1000,POS1323,VS1,S5,Direct,32695,vol-razones medicas,DO,2022-05-07,JT012324,2017-11-16,5,56.4,1692,femenino,VERACRUZ,32,u.libr,1,1
1001,POS2553,MFS,S5,Direct,32472,vol-otro empleo,DNO,2022-05-07,JF050600,2017-04-27,5,63.16666667,1895,masculino,JUAREZ,26,u.libr,1,2
1002,POS1323,VS7,S5,Direct,32600,vol-prob personales y/o fam,DO,2022-05-07,JF010600,2017-03-08,5,59.9,1797,femenino,JUAREZ,24,solter,0,1
1003,POS538,VS9-ABS,S5,Direct,32575,vol-otro empleo,DO,2022-05-07,JF060600,2017-07-09,5,58.73333333,1762,masculino,JUAREZ,27,solter,0,0
1004,POS1559,MFS,S5,Direct,32330,vol-transferencia entre planta,DNO,2022-05-07,JS011500,2013-06-03,9,113.6,3408,masculino,JUAREZ,29,solter,0,2
1005,POS1323,VS4,S5,Direct,32575,vol-otro empleo,DO,2022-05-07,JF010600,2016-02-03,6,77.2,2316,femenino,JUAREZ,26,casad,1,1
1006,POS1748,VS4,S5,Direct,32594,vol-no regreso / no dio razon,DNO,2022-06-07,JS011500,2017-04-27,5,63.2,1896,femenino,JUAREZ,25,solter,1,2
1007,POS1133,LOG,S6,Exempt,32240,vol-otro empleo,E4,2022-08-07,ADMINIST,2019-09-05,3,38.53333333,1156,masculino,JUAREZ,30,casad,2,3
1008,POS2756,TEF,S5,Direct,32690,vol-transferencia entre planta,DNO,2022-08-07,ADMINIST,2021-03-18,1,15.9,477,femenino,CHIHUAHUA,25,solter,0,2
1009,POS1974,VS4,S6,Exempt,32650,vol-otro empleo,E3,2022-08-07,ADMINIST,2021-09-12,1,7.033333333,211,femenino,CHIHUAHUA,26,solter,0,3
1010,POS907,VS7,S6,Exempt,32617,vol-otro empleo,E4,2022-08-07,ADMINIST,2017-04-17,5,63.6,1908,femenino,CULIACAN,39,casad,2,3
1011,POS2062,VS4,S6,Exempt,32690,vol-otro empleo,E3,2022-08-07,ADMINIST,2015-10-28,7,81.5,2445,masculino,JUAREZ,33,solter,0,3
1012,POS2076,HRL,S6,Exempt,32543,imp.tra-ausentismos continuos,E3,2022-11-07,ADMINIST,2022-05-26,0,1.533333333,46,femenino,ZACATECAS,33,divorciado,3,3
1013,POS1323,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-12-07,JF010600,2020-01-10,2,21.63333333,649,femenino,CHIHUAHUA,20,solter,0,1
1014,POS1921,MFS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-12-07,JF010600,2021-01-19,1,17.96666667,539,femenino,VERACRUZ,31,u.libr,2,1
1015,POS1323,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-12-07,JT012324,2021-01-26,1,17.73333333,532,masculino,JUAREZ,37,u.libr,1,0
1016,POS347,LOG,S5,Direct,32575,vol-prob personales y/o fam,DNO,2022-12-07,JF010600,2017-06-04,5,64.1,1923,masculino,PASO DE OVEJAS,28,u.libr,1,2
1017,POS347,LOG,S5,Direct,32575,vol-prob personales y/o fam,DNO,2022-12-07,JS011500,2017-06-15,5,61.76666667,1853,femenino,LOMA BONITA,50,u.libr,1,2
1018,POS1921,MFS,S5,Direct,32696,vol-otro empleo,DO,2022-12-07,JT012324,2016-08-17,6,71.83333333,2155,masculino,CUERNAVACA,27,solter,0,0
1019,POS1230,VS4,S5,Direct,32573,imp.tra-jubilacion,DNO,2022-07-15,JF010600,2006-06-07,16,195.1,5853,masculino,ALLENDE,58,casad,2,2
1020,POS1323,VS7,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-07-18,JS011500,2020-05-03,2,28.83333333,865,femenino,OTEAPAN,36,casad,2,1
1021,POS538,VS9-ABS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-07-19,JF060600,2018-05-04,4,52.2,1566,femenino,JUAREZ,30,u.libr,2,1
1022,POS1323,VS1,S5,Direct,32575,vol-estudios,DO,2022-07-19,JS011500,2019-01-24,3,42.4,1272,masculino,JUAREZ,22,solter,0,0
1023,POS1323,VS9-ABS,S5,Direct,32599,vol-prob personales y/o fam,DO,2022-07-19,JT012324,2020-01-30,2,30.03333333,901,femenino,JUAREZ,22,casad,2,1
1024,POS2384,QMM,S5,Direct,32575,vol-otro empleo,DNO,2022-07-19,JF010600,2020-03-12,2,19.76666667,593,masculino,JUAREZ,23,solter,0,2
1025,POS2718,VS9-ABS,S5,Direct,32575,vol-insatisfaccion personal,DNO,2022-07-19,ADMINIST,2020-12-15,2,19.36666667,581,masculino,JUAREZ,26,solter,0,2
1026,POS1323,VS9-ABS,S5,Direct,32540,vol-cambio de domicilio,DO,2022-07-19,JF010600,2021-04-03,1,16.73333333,502,femenino,CHIAPAS,19,solter,0,1
1027,POS1323,VS9-ABS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-07-19,JF010600,2017-03-30,5,64.56666667,1937,femenino,TORREON,36,u.libr,3,1
1028,POS1365,VS1,S5,Direct,32575,vol-insatisfaccion personal,DNO,2022-07-19,JT012324,2010-07-06,12,147.5,4425,masculino,CIUDAD DE MEXICO,40,casad,3,2
1029,POS1230,VS9-ABS,S5,Direct,32100,vol-otro empleo,DNO,2022-07-19,JS011500,2016-11-16,6,69.03333333,2071,masculino,JUAREZ,31,solter,0,2
